model,dtype,xpu,cap,bw,sys_opb,hw,cores,pipe_level,is parallel,power constraint,gqa_size,Lin,Lout,bs,required_cap,s_flops,g_flops,s_time,s_matmul,s_fc,s_comm,s_softmax,s_act,s_lnorm,g_time (ms),g_matmul,g_fc,g_comm,g_etc,g_qkv_time,g_prj_time,g_ff_time,g2g_comm,c2g_comm,g_softmax,g_act,g_lnorm,g_energy (nJ),g_dram_energy,g_l2_energy,g_l1_energy,g_reg_energy,g_alu_energy,g_fc_mem_energy,g_fc_comp_energy,g_attn_mem_energy,g_attn_comp_energy,g_etc_mem_energy,g_etc_comp_energy,g_comm_energy
DeepSeek-R1-7B,W16A16,GPU,1280,9.0,295.1670644391408,BA,8,True,True,True,0,16384,2,1,17060929676.0,265191950385152.0,16186379552.0,2871.224326941999,1441.832482717956,27.72312658232402,4.612878816,1392.864587078478,1.4493113518496057,2.741940395391146,0.6573146672047496,0.18758678399999998,0.09520869624474959,0.29729558400000006,0.07722360296000001,0.04255034114839253,0.010653398848799662,0.0420049562475574,0.29720342400000005,9.216e-05,0.0,0.02902187453995227,0.04820172842004773,357246588.417152,312728936.11635196,26999114.956799995,14276215.439359998,1062052.0243199999,2138821.63712,301299014.69696,43970379.12064,11092302.884992,459807.66719999997,337618.53440000006,46017.269759999996,41448.2432
