model,dtype,xpu,cap,bw,sys_opb,hw,cores,pipe_level,is parallel,power constraint,gqa_size,Lin,Lout,bs,required_cap,s_flops,g_flops,s_time,s_matmul,s_fc,s_comm,s_softmax,s_act,s_lnorm,g_time (ms),g_matmul,g_fc,g_comm,g_etc,g_qkv_time,g_prj_time,g_ff_time,g2g_comm,c2g_comm,g_softmax,g_act,g_lnorm,g_energy (nJ),g_dram_energy,g_l2_energy,g_l1_energy,g_reg_energy,g_alu_energy,g_fc_mem_energy,g_fc_comp_energy,g_attn_mem_energy,g_attn_comp_energy,g_etc_mem_energy,g_etc_comp_energy,g_comm_energy
DeepSeek-R1-7B,W16A16,GPU,1280,9.0,295.1670644391408,BA,8,True,True,True,0,256,2,1,10584779804.0,2709191131136.0,10583125280.0,2.2224684363662055,0.6801096616594131,0.7304600421170856,0.36437654399999997,0.34005483082970656,0.030774882227780426,0.07669247553221957,0.6134371680044126,0.037530275999999994,0.20138770504441264,0.29729558400000006,0.07722360296000001,0.1288034381243858,0.030579310672469467,0.0420049562475574,0.29720342400000005,9.216e-05,0.0,0.02902187453995227,0.04820172842004773,347081721.5679744,303016664.81533444,26999114.956799995,14276215.439359998,1062052.0243199999,1686226.08896,301299014.69696,43970379.12064,1380031.5839744003,7212.11904,337618.53440000006,46017.269759999996,41448.2432
