model,dtype,xpu,cap,bw,sys_opb,hw,cores,pipe_level,is parallel,power constraint,gqa_size,Lin,Lout,bs,required_cap,s_flops,g_flops,s_time,s_matmul,s_fc,s_comm,s_softmax,s_act,s_lnorm,g_time (ms),g_matmul,g_fc,g_comm,g_etc,g_qkv_time,g_prj_time,g_ff_time,g2g_comm,c2g_comm,g_softmax,g_act,g_lnorm,g_energy (nJ),g_dram_energy,g_l2_energy,g_l1_energy,g_reg_energy,g_alu_energy,g_fc_mem_energy,g_fc_comp_energy,g_attn_mem_energy,g_attn_comp_energy,g_etc_mem_energy,g_etc_comp_energy,g_comm_energy
DeepSeek-R1-7B,W16A16,GPU,1280,9.0,295.1670644391408,BA,8,True,True,True,0,1024,2,1,10893152396.0,11109989875712.0,10849946912.0,14.994782018592085,6.8010966165941324,1.9241686985201027,0.566686176,5.440877293275305,0.09058195949060036,0.17137127471194663,0.6300342009208805,0.09586046399999999,0.15965454996088047,0.29729558400000006,0.07722360296000001,0.09750357181173662,0.02014602190158641,0.0420049562475574,0.29720342400000005,9.216e-05,0.0,0.02902187453995227,0.04820172842004773,349172900.26304007,305086291.34144,26999114.956799995,14276215.439359998,1062052.0243199999,1707778.25792,301299014.69696,43970379.12064,3449658.1100800005,28764.288,337618.53440000006,46017.269759999996,41448.2432
