model,dtype,xpu,cap,bw,sys_opb,hw,cores,pipe_level,is parallel,power constraint,gqa_size,Lin,Lout,bs,required_cap,s_flops,g_flops,s_time,s_matmul,s_fc,s_comm,s_softmax,s_act,s_lnorm,g_time (ms),g_matmul,g_fc,g_comm,g_etc,g_qkv_time,g_prj_time,g_ff_time,g2g_comm,c2g_comm,g_softmax,g_act,g_lnorm,g_energy (nJ),g_dram_energy,g_l2_energy,g_l1_energy,g_reg_energy,g_alu_energy,g_fc_mem_energy,g_fc_comp_energy,g_attn_mem_energy,g_attn_comp_energy,g_etc_mem_energy,g_etc_comp_energy,g_comm_energy
DeepSeek-R1-7B,W16A16,GPU,1280,9.0,295.1670644391408,BA,8,True,True,True,0,128,2,1,10533395996.0,1348903370752.0,10538655008.0,1.5189046267852329,0.2550411231222799,0.7559053450755262,0.330658272,0.08501370770742664,0.029894941113890218,0.06239123776610979,0.604405183851668,0.005878236,0.224007760891668,0.29729558400000006,0.07722360296000001,0.1457684800098273,0.036234324634283305,0.0420049562475574,0.29720342400000005,9.216e-05,0.0,0.02902187453995227,0.04820172842004773,346025074.6227968,301963609.89831686,26999114.956799995,14276215.439359998,1062052.0243199999,1682634.0607999999,301299014.69696,43970379.12064,326976.6669568,3620.09088,337618.53440000006,46017.269759999996,41448.2432
